eval/avg_episode_length,eval/episode_reward,eval/episode_reward/action_rate,eval/episode_reward/action_rate_std,eval/episode_reward/ang_vel_xy,eval/episode_reward/ang_vel_xy_std,eval/episode_reward/dof_pos_limits,eval/episode_reward/dof_pos_limits_std,eval/episode_reward/energy,eval/episode_reward/energy_std,eval/episode_reward/feet_air_time,eval/episode_reward/feet_air_time_std,eval/episode_reward/feet_clearance,eval/episode_reward/feet_clearance_std,eval/episode_reward/feet_height,eval/episode_reward/feet_height_std,eval/episode_reward/feet_slip,eval/episode_reward/feet_slip_std,eval/episode_reward/lin_vel_z,eval/episode_reward/lin_vel_z_std,eval/episode_reward/orientation,eval/episode_reward/orientation_std,eval/episode_reward/pose,eval/episode_reward/pose_std,eval/episode_reward/stand_still,eval/episode_reward/stand_still_std,eval/episode_reward/termination,eval/episode_reward/termination_std,eval/episode_reward/torques,eval/episode_reward/torques_std,eval/episode_reward/tracking_ang_vel,eval/episode_reward/tracking_ang_vel_std,eval/episode_reward/tracking_lin_vel,eval/episode_reward/tracking_lin_vel_std,eval/episode_reward_std,eval/episode_swing_peak,eval/episode_swing_peak_std,eval/epoch_eval_time,eval/sps,eval/std_episode_length,eval/walltime,step,training/entropy_loss,training/kl_mean,training/learning_rate,training/policy_dist_mean_std,training/policy_loss,training/sps,training/total_loss,training/v_loss,training/walltime,wall_s
30.328125,0.0007468408439308405,0.0,0.0,-62.40071105957031,21.39218521118164,-0.13536639511585236,0.19853182137012482,-32.93320846557617,14.967945098876953,0.0008281234186142683,0.013128039427101612,-20.46016502380371,9.296521186828613,-0.20720869302749634,0.18724173307418823,-1.7634978294372559,1.5994535684585571,-6.383720874786377,3.2320752143859863,-44.68919372558594,13.465317726135254,6.965247631072998,2.8567562103271484,0.0,0.0,-1.0,0.0,-0.8818989992141724,0.40196850895881653,3.1724295616149902,1.9220715761184692,3.131267547607422,5.184393405914307,0.0020914296619594097,3.1145362854003906,1.709795355796814,41.880369901657104,3056.3244856854844,13.200443267822266,41.880369901657104,0,,,,,,,,,,104.4
984.5078125,13.472217559814453,0.0,0.0,-72.14971923828125,31.09735107421875,0.0,0.0,-60.38737106323242,27.340932846069336,-0.3124532103538513,0.15856246650218964,-220.3277130126953,54.4462776184082,-6.8432393074035645,3.760615110397339,-4.619166374206543,3.6544599533081055,-6.25466251373291,3.180830717086792,-18.454715728759766,10.966256141662598,447.6380615234375,44.7640266418457,-20.06625747680664,82.8314437866211,-0.03125,0.17399263381958008,-12.021905899047852,1.6688079833984375,347.9712219238281,72.18460845947266,269.68182373046875,250.4687042236328,6.04124641418457,42.25714874267578,10.908024787902832,41.600271224975586,3076.903016034966,90.71986389160156,83.48064112663269,8192000,0.030195116996765137,0.03432333469390869,0.00029999998514540493,0.247391939163208,-0.00999511033296585,4725647.44586163,0.020561788231134415,0.00036178037407808006,53.534071922302246,232.7
998.7734375,18.335594177246094,0.0,0.0,-20.83698272705078,9.011754035949707,0.0,0.0,-25.170318603515625,12.338580131530762,-0.15625,0.10641872137784958,-150.19784545898438,42.225589752197266,-3.8710901737213135,2.6980676651000977,-1.6717145442962646,1.7166423797607422,-2.333095073699951,1.074290156364441,-8.922933578491211,7.594466209411621,473.4482421875,9.68262767791748,-17.840131759643555,89.57648468017578,-0.0078125,0.08804240077733994,-9.720855712890625,0.9733777642250061,444.7594299316406,20.629539489746094,237.44833374023438,213.22471618652344,4.329113483428955,40.568695068359375,10.408331871032715,2.9107401371002197,43975.06955997729,13.822656631469727,86.39138126373291,16384000,0.09253627061843872,0.04442363604903221,0.00029999998514540493,0.14745186269283295,-0.0031153701711446047,4688791.174852713,0.08964856714010239,0.00022766136680729687,71.33468198776245,253.6
992.8046875,19.84487533569336,0.0,0.0,-15.67350959777832,6.141729831695557,0.0,0.0,-21.594757080078125,10.652029037475586,-0.11915624141693115,0.07806990295648575,-142.33319091796875,42.659873962402344,-3.067819118499756,2.1093013286590576,-1.265986442565918,1.162369728088379,-1.9269969463348389,0.851547122001648,-7.942361354827881,6.5298285484313965,467.38067626953125,39.28032302856445,-22.904640197753906,101.53407287597656,-0.0078125,0.08804240077733994,-9.460671424865723,1.1399450302124023,455.7790222167969,39.997711181640625,294.22882080078125,256.07012939453125,5.562229633331299,37.469112396240234,9.581944465637207,2.960961103439331,43229.2068448047,81.08705139160156,89.35234236717224,24576000,0.10394207388162613,0.04886197671294212,0.00029999998514540493,0.13535094261169434,-0.004681086633354425,4608090.501655358,0.09949105232954025,0.00023007344861980528,88.68313908576965,274.2
992.90625,19.43548011779785,0.0,0.0,-16.9251766204834,6.757877826690674,0.0,0.0,-23.28861427307129,11.414252281188965,-0.11470311135053635,0.08486776053905487,-145.44839477539062,44.32699203491211,-2.8623828887939453,1.9888805150985718,-1.478834867477417,1.4530023336410522,-1.978151559829712,0.8391624689102173,-7.906963348388672,6.978085517883301,466.0440979003906,38.46331024169922,-26.17490005493164,110.96696472167969,-0.0078125,0.08804240077733994,-9.417482376098633,1.1575512886047363,459.8670654296875,38.6041259765625,279.9707946777344,248.86703491210938,5.168038845062256,39.44001770019531,11.031048774719238,2.9306256771087646,43676.680034510435,79.94249725341797,92.282968044281,32768000,0.10726282745599747,0.04943064972758293,0.00029999998514540493,0.13555173575878143,-0.007470934186130762,4739569.745313777,0.10003038495779037,0.000238491571508348,106.30550456047058,294.9
997.328125,19.610759735107422,0.0,0.0,-15.946695327758789,7.275513172149658,-0.0006742756813764572,0.00759870046749711,-22.973247528076172,11.85478687286377,-0.10904686897993088,0.07701661437749863,-145.93453979492188,41.470611572265625,-2.996870994567871,1.9523488283157349,-1.141134262084961,0.9699411392211914,-1.957406997680664,0.9238065481185913,-8.542033195495605,6.122202396392822,470.4715576171875,15.792590141296387,-25.173603057861328,126.22996520996094,-0.0078125,0.08804240077733994,-9.512459754943848,0.9714334607124329,462.3438415527344,16.14335823059082,280.5697326660156,251.17657470703125,4.659040451049805,41.02168273925781,10.412293434143066,3.340829849243164,38313.83392033488,30.110502243041992,95.62379789352417,40960000,0.10837354511022568,0.0497494675219059,0.00029999998514540493,0.13434159755706787,-0.009157582186162472,4764924.668685442,0.09946390241384506,0.0002479354152455926,123.75491523742676,315.9
1000.0,19.939355850219727,0.0,0.0,-19.954879760742188,9.007213592529297,0.0,0.0,-32.777198791503906,19.09661865234375,-0.133546844124794,0.09092447906732559,-174.95150756835938,51.41082000732422,-4.0061445236206055,1.9702647924423218,-2.286609649658203,1.7904802560806274,-2.4834952354431152,1.193473219871521,-9.997625350952148,6.097289085388184,468.31390380859375,8.130426406860352,-9.992341041564941,65.02925872802734,0.0,0.0,-10.035005569458008,1.1338818073272705,462.48541259765625,8.389937400817871,332.3951416015625,269.8351135253906,4.65885066986084,45.16643142700195,10.419795989990234,2.999587297439575,42672.5370217629,0.0,98.62338519096375,49152000,0.10588333755731583,0.05294870212674141,0.00029999998514540493,0.13808172941207886,-0.010420789010822773,4598474.056231629,0.09571350365877151,0.0002509485639166087,141.18884658813477,336.4
954.796875,22.098003387451172,0.0,0.0,-33.03089904785156,12.926987648010254,0.0,0.0,-74.28773498535156,39.045021057128906,-0.030265633016824722,0.10213173925876617,-249.34864807128906,79.77284240722656,-3.9554338455200195,1.6054292917251587,-4.987778663635254,4.231795310974121,-4.757942199707031,2.3387084007263184,-14.832706451416016,15.543943405151367,436.5297546386719,81.57917022705078,-26.330141067504883,111.54791259765625,-0.078125,0.2683681845664978,-11.085618019104004,2.3045449256896973,433.0914001464844,80.90636444091797,649.0313110351562,290.50885009765625,6.396761417388916,60.35365295410156,17.186811447143555,2.9610800743103027,43227.46997303471,170.14820861816406,101.58446526527405,57344000,0.09839092940092087,0.05410206317901611,0.00029999998514540493,0.14618967473506927,-0.01208419818431139,4746906.628768491,0.08658348768949509,0.0002767536789178848,158.5387794971466,356.9
990.828125,25.46075439453125,0.0,0.0,-34.02870559692383,11.017474174499512,0.0,0.0,-109.91006469726562,44.13289260864258,0.12881246209144592,0.12628448009490967,-292.4162902832031,57.74842071533203,-2.8404898643493652,1.328344702720642,-5.597622871398926,4.69033670425415,-5.847261428833008,2.612006425857544,-12.556890487670898,9.34238052368164,441.9020080566406,37.109256744384766,-12.601268768310547,52.780025482177734,-0.0234375,0.15128840506076813,-12.32898998260498,1.4701955318450928,452.48486328125,34.066810607910156,862.97314453125,142.736328125,4.163893699645996,80.07722473144531,12.627189636230469,2.7863070964813232,45938.94196430978,69.13993072509766,104.37077236175537,65536000,0.10075392574071884,0.06088259443640709,0.00029999998514540493,0.14666804671287537,-0.009565377607941628,4814508.085240422,0.09142669290304184,0.00023815283202566206,176.8103802204132,378.1
986.890625,26.553058624267578,0.0,0.0,-31.130695343017578,8.775665283203125,0.0,0.0,-113.21836853027344,44.7308464050293,0.25771868228912354,0.1346738487482071,-275.0380859375,51.42536163330078,-1.93089759349823,1.2199130058288574,-3.6734015941619873,2.042055368423462,-5.577516555786133,2.021228313446045,-11.881978988647461,9.007637977600098,436.191162109375,44.589725494384766,-13.760904312133789,69.35377502441406,-0.0234375,0.15128840506076813,-12.277647972106934,1.6210033893585205,455.1983947753906,43.304779052734375,901.2672119140625,104.39421081542969,3.672708749771118,89.48963165283203,12.760238647460938,2.877228021621704,44487.2631011896,90.62130737304688,107.24800038337708,73728000,0.10170789062976837,0.05836602672934532,0.00029999998514540493,0.14965151250362396,-0.009406188502907753,4861129.704586502,0.09251760691404343,0.00021590171672869474,194.09778928756714,398.4
